unit_id,date,kri_failed_txn_7d,kri_downtime_hours_30d,kri_queue_len_mean_14d,incidents_count_90d,sum_loss_amt_365d,days_since_last_incident,num_controls,avg_control_effectiveness,pct_controls_tested_12m,open_audit_finding_count,attrition_rate_90d,avg_tenure_months,major_release_last_30d,open_changes_count,incident_narrative,regulatory_alert_score,third_party_incident_count,target_event_30d,target_severity_amt
UNIT_098,2/26/23,5,2.764,13,2,6798.41,298,5,2.206,0.082,1,0.0219,27.87,0,2,,0.224,1,0,0
UNIT_082,6/19/24,7,4.337,5,4,23316.33,108,5,2.7,0.608,0,0.0236,17.79,0,1,,0.451,1,0,0
UNIT_039,4/11/23,3,5.251,7,1,1068.86,379,8,3.191,0.458,1,0.0451,48.2,0,1,,0.149,0,0,0
UNIT_029,10/1/24,2,1.195,8,1,8151.89,316,14,2.406,0.34,1,0.022,50.2,0,0,,0.022,0,0,0
UNIT_014,7/13/24,3,0,9,0,432.13,28,15,2.335,0.389,3,0.0125,2.2,0,0,,0.277,2,0,0
UNIT_036,4/4/23,0,2.931,12,1,2526.9,0,3,4.551,0.194,0,0.0272,43.1,0,0,,0.43,1,0,0
UNIT_089,9/12/23,4,2.343,8,1,2748.74,283,9,4.883,0.184,0,0.0069,44.09,0,1,Process failure leading to 3441 loss; root cause: human error; impacted accounts: multiple.,0.184,1,0,0
UNIT_020,10/21/24,4,4.869,10,3,2426.31,87,7,5,0.542,0,0.0131,68.31,0,0,,0.116,0,0,0
UNIT_015,12/30/24,1,2.977,0,1,145.78,332,17,3.092,0.635,0,0,66.23,0,0,Near miss detected during scheduled change. No loss recorded.,0.067,0,0,0
UNIT_033,9/4/23,6,4.598,14,3,4929.32,90,3,3.303,0.404,0,0.0286,22.89,0,0,Near miss detected during scheduled change. No loss recorded.,0.187,0,0,0
UNIT_088,1/22/24,3,2.022,6,2,5918.53,253,1,4.73,0.701,0,0.0089,41.5,0,0,,0.311,0,0,0
UNIT_109,2/13/24,4,2.814,6,0,1164.86,188,10,3.443,0.395,1,0.0047,1,0,0,,0.107,0,0,0
UNIT_005,4/28/24,4,3.038,7,4,3388.26,202,8,4.197,0.388,0,0.0197,78.2,0,0,,0.007,0,0,0
UNIT_099,6/24/23,3,5.034,17,0,19709.55,68,11,1.915,0.067,2,0.0365,88.55,0,0,Process failure leading to 4587 loss; root cause: human error; impacted accounts: multiple.,0.48,0,0,0
UNIT_074,5/1/24,3,5.7,7,0,11585.07,49,11,5,0.311,1,0.0041,57,0,0,Process failure leading to 50198 loss; root cause: human error; impacted accounts: multiple.,0.049,0,0,0
UNIT_112,10/26/24,3,2.699,4,0,3063.24,88,21,3.2,0.156,1,0.0554,41.79,0,0,Near miss detected during scheduled change. No loss recorded.,0.486,0,0,0
UNIT_112,3/14/23,6,3.551,11,2,461.88,165,16,1.307,0.302,1,0.0651,37.31,1,1,,0.066,0,0,0
UNIT_079,7/3/23,4,6.644,5,0,675.9,60,18,1.61,0.227,1,0.0102,3.45,0,2,,0.464,0,0,0
UNIT_076,12/19/23,2,9.255,15,2,4785.31,142,10,3.231,0.289,0,0.0192,46.19,0,2,Process failure leading to 35329 loss; root cause: human error; impacted accounts: multiple.,0.347,0,0,0
UNIT_088,4/23/24,2,3.006,6,2,3225.62,377,1,5,0.123,0,0.0107,31.67,0,1,,0.14,0,0,0
UNIT_025,2/25/23,6,2.282,0,1,2495.31,360,14,3.697,0.397,0,0.0252,28.73,0,0,,0.181,0,0,0
UNIT_089,2/21/24,0,4.521,14,1,1698.22,324,12,5,0.105,0,0.0136,23.7,0,1,,0.102,0,0,0
UNIT_034,4/28/24,2,4.854,3,2,3014.84,343,17,2.978,0.544,1,0.0101,79.19,0,1,,0.363,0,1,12492.05
UNIT_091,12/5/23,6,4.401,18,2,7730.9,196,20,4.807,0.415,0,0.0203,65.57,0,0,,0.143,0,0,0
UNIT_082,1/12/24,6,4.006,6,1,4259.91,345,6,2.751,0.086,1,0.0165,1,0,0,,0.185,0,0,0
UNIT_084,1/14/24,3,6.232,14,0,4059.28,268,13,3.281,0.142,1,0.0353,39.76,0,0,,0.369,2,0,0
UNIT_058,8/25/24,3,4.979,8,2,2054.75,355,9,1.045,0.099,0,0.0213,93.21,0,0,,0.099,0,0,0
UNIT_029,10/6/24,3,4.571,6,0,1435.47,268,15,3.428,0.137,0,0.0413,74.9,0,0,,0.462,0,0,0
UNIT_043,9/2/24,4,4.418,14,4,15033.22,132,6,2.993,0.484,0,0.0301,106.22,0,0,,0.2,0,0,0
UNIT_106,9/23/23,5,6.127,19,3,11397.54,284,25,3.901,0.741,1,0.0288,19.61,1,3,,0.436,1,0,0
UNIT_024,8/16/23,11,4.558,13,4,5428.04,373,20,4.91,0.226,2,0.0123,53.04,0,2,,0.417,0,0,0
UNIT_001,4/23/24,2,4.722,15,1,1318.26,26,3,2.333,0.418,2,0.0165,84.48,0,2,,0.124,1,0,0
UNIT_084,12/9/23,7,7.791,12,3,13524.93,59,12,2.75,0.352,1,0.0151,97.44,0,0,,0.217,0,0,0
UNIT_024,12/26/23,4,6.338,10,2,345.25,361,20,4.82,0.207,1,0.0036,108.27,0,0,,0.224,0,0,0
UNIT_083,7/30/23,1,0,5,0,538.4,151,2,3.249,0.079,0,0.0618,24.7,0,0,,0.027,0,0,0
UNIT_073,9/10/24,3,3.183,12,0,10025.69,216,3,3.812,0.111,1,0.032,61.16,0,1,,0.003,0,0,0
UNIT_064,5/9/24,1,4.263,9,1,42.71,57,18,3.152,0.379,0,0.0124,93.62,0,0,,0.373,0,0,0
UNIT_106,1/12/23,5,6.396,15,1,8651.99,101,19,3.197,0.316,1,0.013,19.64,0,0,,0.377,0,0,0
UNIT_046,8/17/23,5,2.896,10,2,237.85,182,14,4.892,0.271,0,0.0454,99.93,1,0,,0.169,1,0,0
UNIT_023,5/2/24,3,3.232,0,3,297.5,170,15,3.679,0.251,0,0.0398,57.43,0,1,,0.17,1,0,0
UNIT_044,7/29/24,3,3.248,14,0,8047.46,261,9,3.174,0.244,0,0.0295,46.94,0,0,,0.181,0,0,0
UNIT_005,5/18/23,5,2.696,10,0,6538.27,210,8,5,0.516,0,0,9.22,0,1,,0.074,0,0,0
UNIT_023,10/12/23,0,2.469,8,0,1597.77,376,14,3.6,0.146,0,0.0379,94.7,0,3,,0.182,0,0,0
UNIT_120,3/25/24,7,5.121,3,2,1860.66,20,2,5,0.313,0,0.0119,37.35,0,0,,0.016,0,0,0
UNIT_069,9/17/24,7,3.269,22,3,10342.57,205,11,4.842,0.725,0,0.0209,2.08,0,0,,0.064,0,0,0
UNIT_037,6/5/23,6,4.807,7,1,1666.23,48,1,2.707,0.072,0,0.0032,77.19,0,0,,0.162,0,0,0
UNIT_096,10/1/23,2,0.393,1,1,5296.19,140,16,5,0.438,0,0.0183,41.94,0,0,Process failure leading to 15712 loss; root cause: human error; impacted accounts: multiple.,0.297,0,0,0
UNIT_084,7/16/23,6,9.049,19,0,5617.96,226,6,1.798,0.446,2,0.0117,76.04,0,1,,0.321,0,0,0
UNIT_054,6/7/23,3,8.461,16,2,7182.36,90,24,3.235,0.415,0,0.0387,20.06,0,0,Process failure leading to 18172 loss; root cause: human error; impacted accounts: multiple.,0.451,2,0,0
UNIT_093,9/30/24,9,4.26,3,2,1632.41,75,1,3.815,0.126,0,0.0109,26.33,0,0,,0.116,0,0,0
UNIT_112,4/16/24,3,3.313,7,1,2835.41,106,16,2.115,0.175,1,0.0471,54.37,0,0,,0.181,0,1,13951.01
UNIT_058,6/21/24,1,4.32,9,0,2466.88,147,15,2.879,0.154,0,0.0193,96.88,0,0,,0.244,0,0,0
UNIT_112,1/14/24,8,3.95,8,3,753.47,123,17,2.138,0.224,0,0.0449,84.46,0,1,,0.2,0,0,0
UNIT_042,2/19/23,2,4.382,4,0,135.53,69,22,3.34,0.231,1,0.0265,55.5,0,1,Near miss detected during scheduled change. No loss recorded.,0.425,0,0,0
UNIT_036,8/9/24,3,2.047,7,1,453.57,229,8,3.506,0.146,1,0.0262,89.23,1,3,,0.084,0,0,0
UNIT_018,6/10/24,4,4.702,3,3,501.05,118,4,1.208,0.046,1,0.0044,21.56,0,0,,0.181,0,0,0
UNIT_055,6/21/24,2,6.457,5,0,3227.61,165,12,3.84,0.343,0,0.0395,28.16,0,0,,0.476,1,0,0
UNIT_091,3/25/23,4,5.097,12,0,8084.77,137,21,2.987,0.212,0,0.018,99.26,0,1,,0.166,0,0,0
UNIT_041,7/2/24,2,3.977,11,0,5625.84,73,10,2.549,0.454,1,0.0157,38.29,0,1,,0.087,0,0,0
UNIT_088,6/14/23,4,3.074,10,1,34553.92,222,2,4.109,0.536,2,0.0016,12.31,0,0,,0.146,0,0,0
UNIT_093,9/29/24,1,3.562,5,2,7398.27,280,7,2.917,0.057,1,0.0086,28.69,0,0,,0.185,0,0,0
UNIT_012,9/27/24,8,5.861,12,2,5881.44,164,20,2.504,0.022,1,0.0415,65.33,0,1,,0.284,0,0,0
UNIT_076,2/21/23,6,6.548,13,3,5074.24,291,1,3.345,0.483,0,0.0206,70.76,0,0,,0.724,1,0,0
UNIT_059,4/24/24,2,3.249,4,2,1288.23,357,8,1.523,0.36,2,0.0358,38.84,0,0,,0.068,0,0,0
UNIT_009,12/29/24,6,6.759,12,0,2311.49,82,11,2.489,0.4,0,0.0212,42.92,0,0,,0.424,0,0,0
UNIT_064,5/10/23,2,4.562,11,1,2143.64,43,13,3.022,0.293,0,0.0136,70.48,0,0,,0.002,0,0,0
UNIT_013,4/30/23,3,4.071,6,0,727.95,80,19,4.803,0.256,0,0.0329,29.16,1,4,Near miss detected during scheduled change. No loss recorded.,0.294,0,0,0
UNIT_085,4/27/24,6,2.381,8,0,958.94,369,3,3.021,0.119,1,0,111.19,0,0,,0.166,1,0,0
UNIT_018,4/21/23,4,3.68,5,1,1233.85,260,10,2.72,0.033,2,0.0308,51.23,0,1,Process failure leading to 18306 loss; root cause: human error; impacted accounts: multiple.,0.194,1,1,12764.71
UNIT_027,3/10/24,3,4.528,6,1,1229.11,394,17,2.937,0.601,1,0.0282,23.62,0,0,,0.259,0,0,0
UNIT_107,1/26/23,1,1.065,7,1,5990.56,354,6,2.846,0.374,0,0.0195,57.11,0,0,,0.23,0,0,0
UNIT_021,3/22/23,4,8.647,10,1,9908.87,114,8,3.293,0.269,2,0.028,23.54,0,0,,0.473,1,0,0
UNIT_062,8/9/24,3,5.427,11,2,3222.5,295,25,4.178,0.691,0,0.0377,73.33,0,1,Process failure leading to 9691 loss; root cause: human error; impacted accounts: multiple.,0.359,0,0,0
UNIT_022,7/10/23,5,3.077,6,5,1467.07,232,10,4.827,0.318,0,0.0095,53.66,1,1,,0.116,0,0,0
UNIT_067,11/29/23,4,3.923,3,3,8715.95,7,24,4.566,0.065,0,0.012,78.32,0,0,,0.234,1,1,3510.47
UNIT_029,10/15/23,3,2.4,0,0,117.4,116,15,3.283,0.271,0,0.0336,88.03,0,0,,0.203,0,0,0
UNIT_071,3/8/24,0,1.579,0,1,2912.44,107,23,2.363,0.266,2,0.0188,37.16,0,0,,0.156,0,0,0
UNIT_007,9/24/24,3,0.99,1,2,2219.93,81,6,1.902,0.08,0,0.0174,77.62,0,0,,0.365,0,0,0
UNIT_027,7/4/23,1,2.832,9,0,10278.91,286,21,3.605,0.411,0,0.0163,57.76,0,0,,0.008,0,0,0
UNIT_108,9/25/23,4,3.111,0,3,1293.65,66,1,4.121,0.212,0,0.036,52.1,1,0,,0.217,0,0,0
UNIT_008,3/7/24,5,1.773,3,0,1485.06,99,5,3.395,0.235,0,0.0159,88.82,0,1,,0.125,0,0,0
UNIT_074,11/12/24,3,3.998,14,3,4784.56,359,14,5,0.074,0,0.0002,1,0,0,,0.067,0,0,0
UNIT_082,5/27/23,3,6.023,16,0,692.71,362,2,2.177,0.431,2,0.0216,118.63,1,1,,0.362,0,0,0
UNIT_003,8/26/23,4,5.495,10,0,3337.57,99,8,1.932,0.202,2,0.0164,101.52,0,1,,0.263,0,0,0
UNIT_109,4/27/23,1,2.607,3,2,4861.9,129,21,4.664,0.415,0,0.0195,55.27,0,1,,0.202,0,0,0
UNIT_112,5/5/24,6,3.896,14,3,7590.77,359,9,1.899,0.058,0,0.0604,43.36,1,1,,0.225,0,0,0
UNIT_093,9/7/23,2,3.445,8,0,8875.25,79,7,3.327,0.03,1,0.0228,82.25,0,0,,0.19,0,0,0
UNIT_110,3/22/24,1,1.91,10,1,2655.61,247,3,1,0.301,0,0.0194,128.79,0,0,,0.042,0,0,0
UNIT_117,1/17/23,3,3.418,2,2,6511.76,271,6,1.686,0.23,2,0.0251,10.24,0,0,,0.457,1,0,0
UNIT_002,7/18/23,1,2.76,7,5,3028.77,161,16,2.133,0.346,1,0.0211,80.4,0,0,,0.097,1,0,0
UNIT_110,9/10/23,2,4.175,11,2,4665.26,174,6,1.976,0.242,1,0.0281,40.58,0,1,,0.329,0,0,0
UNIT_031,5/26/23,1,8.212,7,0,2648.14,145,6,1.433,0.435,1,0.0262,20.5,0,1,,0.461,1,0,0
UNIT_114,10/3/24,3,2.629,9,2,3698.06,124,14,3.807,0.118,0,0.0413,74.26,0,0,,0.325,0,0,0
UNIT_051,12/25/24,3,3.512,10,2,9267.1,51,13,4.781,0.215,0,0.011,1,0,0,,0.013,0,0,0
UNIT_022,10/8/24,3,6.842,12,2,5343.89,280,4,3.742,0.495,0,0.0212,66.58,0,1,,0.177,0,0,0
UNIT_056,11/6/24,2,2.228,7,0,6405.35,235,19,1.985,0.212,0,0.0265,97.89,0,0,,0.123,0,0,0
UNIT_012,3/5/23,9,5.16,7,4,3013.5,258,19,3.09,0.161,2,0.0345,18.91,0,1,,0.328,2,1,34651.9
UNIT_063,12/8/23,1,3.046,13,4,10128.98,377,9,1.15,0.182,1,0.0202,41.64,0,0,,0.555,0,0,0
UNIT_016,12/3/24,4,2.882,15,1,4547.71,284,10,2.781,0.133,0,0.0178,6.37,0,0,,0.011,0,0,0
UNIT_093,12/7/24,5,2.381,5,0,3842.39,64,11,3.735,0.457,0,0,52.62,0,0,Process failure leading to 2972 loss; root cause: human error; impacted accounts: multiple.,0.313,1,0,0
UNIT_094,1/25/24,2,5.003,2,0,3417.31,124,7,2.323,0.559,0,0.0223,46.21,0,0,,0.155,0,0,0
UNIT_062,8/9/23,3,5.997,10,3,20831.51,65,16,4.257,0.292,1,0.0198,93.36,0,0,Near miss detected during scheduled change. No loss recorded.,0.507,0,0,0
UNIT_009,11/5/23,3,5.138,6,5,3349.2,57,10,3.141,0.27,1,0.0012,61.36,1,1,,0.098,0,0,0
UNIT_011,5/14/23,2,2.746,16,1,2148.45,303,16,2.768,0.381,0,0.0232,39.17,0,0,,0.477,0,0,0
UNIT_090,3/4/23,5,6.206,21,2,4382.11,113,1,2.57,0.314,2,0.0221,29.34,0,1,,0.365,0,0,0
UNIT_086,10/3/24,3,5.786,4,2,103.64,397,1,2.061,0.302,0,0.0194,61.73,0,0,,0.453,0,0,0
UNIT_066,12/28/24,3,2.673,15,3,7718.95,190,14,1.853,0.196,1,0.0359,38.49,0,0,,0.16,1,0,0
UNIT_098,5/24/23,9,2.387,10,0,242.99,39,1,1.497,0.226,0,0.027,16.66,0,0,,0.059,0,0,0
UNIT_101,10/14/24,3,3.518,9,2,9093.86,329,8,3.625,0.266,0,0.0238,93.84,0,1,,0.102,0,0,0
UNIT_089,8/11/24,1,4.701,7,2,6043.78,238,16,5,0.331,0,0,24.44,0,0,Near miss detected during scheduled change. No loss recorded.,0.188,0,0,0
UNIT_061,4/22/24,2,1.318,18,2,1920.7,284,1,3.381,0.227,0,0.0273,43.14,0,0,,0.04,0,0,0
UNIT_025,9/14/24,2,6.858,3,3,1282.31,195,17,3.343,0.314,0,0.0185,20.83,0,0,,0.204,0,0,0
UNIT_001,2/28/24,3,3.585,2,3,2974.27,342,9,2.769,0.215,1,0.0108,26.06,0,0,,0.034,0,0,0
UNIT_115,8/18/24,1,2.29,10,2,3134.93,83,3,4.771,0.307,2,0.0301,38.11,0,2,,0.154,0,0,0
UNIT_062,2/14/24,7,7.862,12,5,11340.9,364,14,4.264,0.094,0,0.0153,75.39,0,1,,0.238,0,0,0
UNIT_009,12/30/24,2,6.108,10,1,2036.49,57,11,1.464,0.434,1,0.0181,1,0,1,,0.105,0,0,0
UNIT_009,11/9/23,6,4.561,12,3,1569.17,292,2,3.165,0.281,2,0.0054,95.31,0,0,,0.198,0,0,0
UNIT_031,3/23/23,3,4.537,11,5,4655.92,236,3,3.616,0.351,0,0.0174,55.81,0,0,,0.541,0,1,16404.02
UNIT_053,4/25/23,2,4.937,10,0,45.17,38,12,4.283,0.234,2,0.0067,60.28,0,0,Process failure leading to 1503 loss; root cause: human error; impacted accounts: multiple.,0.398,0,0,0
UNIT_097,11/30/23,2,0.333,8,0,1521.5,190,24,1.975,0.294,2,0.0175,38.8,0,0,,0.276,0,0,0
UNIT_037,3/7/24,1,6.055,6,2,8388.93,228,1,4.011,0.328,0,0.0207,1,0,0,,0.114,0,0,0
UNIT_079,11/21/23,3,1.514,5,1,11220.35,83,24,3.331,0.292,2,0.0064,20.66,0,1,Process failure leading to 1466 loss; root cause: human error; impacted accounts: multiple.,0.132,0,0,0
UNIT_002,4/12/24,3,1.561,5,3,791.98,221,14,2.928,0.124,1,0.0182,38.11,0,0,,0.2,0,0,0
UNIT_081,6/6/24,3,5.318,0,2,1345.66,377,1,1.603,0.261,0,0.0089,41.29,0,0,,0.306,0,0,0
UNIT_095,7/29/23,6,2.945,7,1,5487.7,54,4,2.65,0.35,5,0,61.41,0,0,,0.217,0,1,12423.24
UNIT_050,9/3/23,3,2.467,5,2,936.71,292,11,2.926,0.647,1,0.0277,7.74,0,0,,0.233,0,0,0
UNIT_054,1/24/24,3,3.732,13,5,1266.6,93,26,3.329,0.173,0,0.0317,72.45,0,0,,0.304,0,0,0
UNIT_050,9/5/24,6,6.529,9,0,7222.61,279,3,2.325,0.487,0,0.028,62.9,0,0,,0.214,0,0,0
UNIT_046,2/4/24,6,4.602,12,1,9118.26,296,17,4.475,0.097,1,0.0375,15.33,0,0,,0.406,0,0,0
UNIT_051,2/20/23,0,4.728,12,2,1912.78,338,11,3.905,0.296,2,0.0208,35.4,0,2,,0.146,0,0,0
UNIT_082,6/20/24,3,3.308,12,0,87.21,347,2,3.15,0.462,3,0.0021,61.95,0,1,,0.039,0,0,0
UNIT_048,1/31/24,4,5.326,2,4,2167.2,208,17,3.521,0.295,1,0.0169,79.02,0,0,,0.294,2,0,0
UNIT_079,12/24/24,5,3.287,0,1,1821.59,286,17,2.662,0.135,1,0.0291,17.6,0,0,,0.22,0,0,0
UNIT_045,8/12/24,5,1.888,3,0,2348.74,305,22,2.081,0.369,2,0,19.71,0,1,,0.005,0,0,0
UNIT_026,8/5/23,2,4.475,0,0,379.94,98,16,2.608,0.297,2,0.0179,57.7,0,0,,0.44,1,0,0
UNIT_029,8/20/23,4,3.468,1,1,1886,122,18,2.588,0.455,1,0.0291,26.07,0,0,,0.103,0,0,0
UNIT_071,3/12/24,1,0,5,0,1109.73,110,23,3.003,0.16,0,0.0403,52.86,0,0,,0.049,1,0,0
UNIT_025,9/15/24,4,4.597,6,4,30.37,201,15,3.746,0.404,0,0.0338,58.62,0,0,,0.635,0,0,0
UNIT_084,8/13/23,8,6.827,12,3,8954.05,53,8,3.529,0.345,1,0.0075,74.83,0,0,,0.246,0,0,0
UNIT_021,1/14/23,4,9.411,24,4,21951.21,5,4,4.18,0.263,0,0.0072,1,0,0,,0.372,0,0,0
UNIT_048,4/3/24,2,2.874,5,1,7074.87,362,18,2.831,0.102,2,0.0305,51.38,0,0,,0.209,0,0,0
UNIT_014,9/20/24,1,2.536,2,0,5060.45,260,9,2.674,0.548,3,0.0215,105.19,0,0,,0.164,0,0,0
UNIT_112,9/5/23,2,3.239,13,2,3070.37,66,16,2.454,0.22,1,0.0543,66.38,0,0,,0.173,0,0,0
UNIT_014,8/21/23,0,0,4,0,1485.92,108,11,3.127,0.141,1,0.0044,104.1,0,0,,0.165,0,0,0
UNIT_015,4/1/24,2,2.726,6,0,9868.35,323,15,3.085,0.322,2,0.0207,44.38,0,0,,0.457,1,0,0
UNIT_085,7/1/24,4,2.916,7,0,812.79,55,3,3.666,0.081,3,0.03,67.38,0,0,,0.071,0,0,0
UNIT_052,5/21/24,4,1.165,8,1,1419.6,150,19,3.013,0.33,0,0.0197,1,0,0,,0.042,0,0,0
UNIT_120,4/13/23,5,3.335,9,0,672.77,247,10,4.77,0.135,0,0.0264,65.11,0,0,,0.639,1,0,0
UNIT_047,12/25/24,1,5.156,4,0,583.94,381,7,2.054,0.12,0,0.0238,52.9,0,0,,0.049,0,0,0
UNIT_069,6/2/24,2,5.857,12,4,9523.73,286,9,5,0.159,0,0.0172,54.31,0,0,,0.785,1,0,0
UNIT_076,3/7/23,8,7.133,7,3,5675.84,319,2,2.549,0.305,3,0.0246,120.93,0,0,,0.577,1,0,0
UNIT_051,4/25/24,1,3.773,2,1,5729.22,316,10,2.384,0.267,0,0.0066,23.2,0,1,,0.289,0,0,0
UNIT_004,3/19/24,6,5.18,14,3,1693.3,246,1,3.375,0.184,4,0.013,69.33,0,0,,0.143,0,0,0
UNIT_021,1/2/24,8,5.472,17,8,18765.77,253,12,3.924,0.185,0,0.0196,1,0,0,,0.168,0,0,0
UNIT_013,6/8/24,3,0.975,8,1,1130.97,206,12,4.077,0.325,0,0.0496,80.89,0,0,Process failure leading to 2548 loss; root cause: human error; impacted accounts: multiple.,0.552,0,0,0
UNIT_114,6/28/24,2,5.786,13,2,1880.97,344,11,4.691,0.134,0,0.0388,34.1,0,0,,0.045,0,0,0
UNIT_109,12/7/24,1,1.429,6,0,2345.86,349,16,4.3,0.441,0,0.0334,83.43,0,0,,0.392,0,0,0
UNIT_006,8/5/24,4,2.653,4,0,8783.26,349,23,1,0.358,2,0.014,20.04,0,3,,0.027,1,0,0
UNIT_019,2/7/24,4,3.192,17,2,3918.63,220,23,5,0.082,0,0.0173,63.73,1,4,,0.195,0,0,0
UNIT_005,4/21/24,5,5.488,10,0,760.03,282,4,3.214,0.437,0,0.0292,71.1,0,0,,0.322,0,0,0
UNIT_037,11/8/23,7,6.639,12,3,2361.62,179,6,3.685,0.122,0,0,33.95,0,0,Process failure leading to 2904 loss; root cause: human error; impacted accounts: multiple.,0.067,0,0,0
UNIT_098,1/19/23,3,0.801,9,2,231.14,132,6,3.548,0.262,3,0.0315,52.11,0,0,,0.133,0,0,0
UNIT_111,10/20/24,4,3.823,4,11,4208.58,73,7,3.474,0.045,1,0.0181,70.56,0,0,,0.293,0,0,0
UNIT_091,5/31/23,5,3.39,4,0,14415.02,75,20,4.531,0.214,0,0.012,52.85,1,2,,0.252,0,0,0
UNIT_017,3/8/23,10,6.669,12,1,11033,163,9,3.069,0.071,1,0.0189,94.88,0,0,,0.277,0,0,0
UNIT_106,11/2/24,4,7.968,24,3,14048.43,141,18,4.414,0.034,0,0.0162,23.31,0,1,Process failure leading to 30107 loss; root cause: human error; impacted accounts: multiple.,0.354,1,0,0
UNIT_119,2/12/23,2,5.998,5,2,8023.44,269,3,3.552,0.387,2,0.0134,4.77,0,0,,0.089,0,0,0
UNIT_037,2/28/23,7,5.374,13,2,4669.49,72,8,3.38,0.17,1,0,47.06,0,1,,0.569,0,0,0
UNIT_090,11/1/23,5,6.495,17,3,14679.26,395,1,4.064,0.064,0,0.0316,17.09,0,0,,0.544,0,0,0
UNIT_081,3/26/24,4,1.783,4,0,505.4,135,1,1.539,0.056,1,0.007,1,0,0,,0.035,0,0,0
UNIT_012,3/19/23,5,5.904,12,2,5166.7,331,20,2.533,0.108,1,0.0254,67.92,0,0,Near miss detected during scheduled change. No loss recorded.,0.26,0,0,0
UNIT_078,11/5/23,0,5.636,15,3,5440.7,357,11,3.334,0.245,0,0,1,0,0,,0.053,0,0,0
UNIT_091,12/17/23,3,4.719,7,3,3183.34,201,23,4.013,0.315,0,0.0262,83.44,1,0,,0.339,0,0,0
UNIT_090,5/11/23,5,8.804,10,3,7427.61,238,1,2.193,0.154,0,0.0299,60.6,0,0,,0.303,0,0,0
UNIT_098,10/23/23,6,4.269,5,4,5175.88,291,3,2.402,0.426,0,0.0184,83.79,0,0,,0.154,1,0,0
UNIT_095,9/28/24,1,0.842,8,1,5699.5,251,6,1.552,0.039,1,0.0054,43.57,0,0,Near miss detected during scheduled change. No loss recorded.,0.214,0,0,0
UNIT_059,6/28/23,2,2.642,6,0,1544.55,334,10,1.998,0.164,1,0.0243,54.25,0,0,,0.361,1,1,1119.36
UNIT_015,1/8/24,4,4.722,2,1,1452.96,346,19,3.167,0.226,3,0.0122,48.89,0,2,,0.192,0,0,0
UNIT_032,9/24/24,6,3.899,8,3,559.46,210,9,3.701,0.188,1,0.0243,36.03,0,0,,0.087,1,0,0
UNIT_034,1/1/24,4,4.386,8,4,626.5,133,23,3.26,0.08,2,0.0381,88.72,0,0,,0.339,0,0,0
UNIT_015,9/24/24,5,0.314,6,1,275.63,334,22,3.046,0.238,3,0,1,0,0,,0.317,0,1,1470.05
UNIT_075,11/5/24,4,4.249,9,1,8304.6,62,11,2.7,0.229,1,0.036,79.16,0,0,,0.347,0,0,0
UNIT_027,1/8/23,2,5.821,10,1,4348.65,359,14,3.718,0.35,0,0.0174,29.46,0,0,,0.276,0,0,0
UNIT_037,12/16/23,6,5.977,12,1,884.75,65,1,4.06,0.338,1,0,72.84,0,0,,0.14,0,0,0
UNIT_034,5/20/24,6,3.116,11,1,2360.19,180,19,2.364,0.32,1,0.0182,1,0,0,Process failure leading to 24141 loss; root cause: human error; impacted accounts: multiple.,0.316,0,0,0
UNIT_065,6/20/23,9,5.665,10,2,691.94,314,1,4.283,0.131,2,0.0285,83.81,0,0,,0.378,0,0,0
UNIT_079,3/26/24,4,5.782,2,2,6527.95,70,16,2.442,0.768,1,0.0108,58.84,0,0,,0.181,0,0,0
UNIT_032,10/17/24,2,2.396,12,0,1146.12,358,6,3.716,0.236,0,0.0226,29.84,0,0,,0.31,2,0,0
UNIT_069,9/17/23,3,4.982,12,2,10047.7,395,10,4.609,0.475,0,0.0355,59.59,0,0,,0.64,0,0,0
UNIT_015,6/5/24,5,1.137,6,1,413.81,167,20,2.638,0.183,0,0.0082,45.03,0,0,,0.044,0,0,0
UNIT_050,4/13/24,4,1.697,10,2,1041,357,5,3.29,0.363,0,0.0333,32.22,0,0,,0.261,0,0,0
UNIT_115,1/19/24,2,1.844,10,1,6310.14,30,8,4.351,0.513,0,0.0167,36.61,0,0,,0.081,1,0,0
UNIT_091,12/24/23,6,7.08,8,1,25.65,236,22,5,0.351,2,0.0148,28.99,0,0,,0.268,0,0,0
UNIT_034,11/30/23,1,2.46,6,1,1752.99,215,23,2.716,0.309,0,0.0159,142.56,0,0,,0.162,0,1,49565.22
UNIT_029,8/1/23,2,3.502,4,0,1472.44,97,13,3.092,0.149,1,0.0067,53.67,0,0,,0.193,0,0,0
UNIT_079,10/8/24,3,7.606,12,2,8722.09,61,20,2.419,0.284,1,0.0147,1,0,0,,0.086,0,0,0
UNIT_045,9/4/23,2,0.219,7,1,4430.02,325,23,1.432,0.376,2,0.0103,27.24,0,1,,0.005,0,0,0
UNIT_054,10/12/24,5,6.403,14,4,8966.37,104,22,4.802,0.38,1,0.022,98.38,0,0,,0.195,0,0,0
UNIT_068,8/18/23,4,3.49,11,3,1617.41,141,9,3.123,0.421,0,0.022,37.93,0,1,,0.543,1,0,0
UNIT_022,10/15/23,6,8.398,7,3,15147.55,14,5,3.344,0.05,0,0.0089,30.12,0,1,Process failure leading to 65745 loss; root cause: human error; impacted accounts: multiple.,0.21,0,0,0
